sample_id	score	global_score	seq_recovery
2966	0.7205	0.8051	0.4932
2967	0.6919	0.7761	0.4932
2968	0.7039	0.7970	0.5205
2969	0.7190	0.8022	0.5342
2970	0.7051	0.7981	0.5068
2971	0.7006	0.7911	0.5068
2972	0.7372	0.8184	0.5205
2973	0.6986	0.7884	0.4932
2974	0.7053	0.7894	0.4932
2975	0.7113	0.8004	0.5205
2976	0.7363	0.8135	0.5205
2977	0.6968	0.7869	0.4795
2978	0.7072	0.7996	0.4932
2979	0.7046	0.7840	0.5479
2980	0.7258	0.8074	0.4658
2981	0.6997	0.7855	0.5068
2982	0.7052	0.7973	0.4932
2983	0.6991	0.7921	0.5342
2984	0.6948	0.7807	0.5205
2985	0.7266	0.8145	0.5205
2986	0.7017	0.7844	0.5342
2987	0.7423	0.8328	0.5068
2988	0.7050	0.7972	0.5205
2989	0.7088	0.7904	0.4795
2990	0.7152	0.8048	0.4521
2991	0.6803	0.7631	0.5068
2992	0.6882	0.7833	0.5068
2993	0.6881	0.7782	0.5342
2994	0.7290	0.8168	0.4384
2995	0.7136	0.8060	0.4795
2996	0.6929	0.7780	0.5342
2997	0.7379	0.8187	0.5479
2998	0.7014	0.7865	0.4932
2999	0.7573	0.8391	0.4932
3000	0.7036	0.7869	0.5342
3001	0.6900	0.7730	0.5068
3002	0.6915	0.7843	0.5205
3003	0.7051	0.7990	0.5068
3004	0.7318	0.8153	0.5205
3005	0.7413	0.8235	0.5342
3006	0.6980	0.7825	0.4795
3007	0.7013	0.7862	0.5068
3008	0.7184	0.8078	0.4795
3009	0.7129	0.8029	0.4658
3010	0.7254	0.8099	0.5205
3011	0.6942	0.7868	0.4932
3012	0.6938	0.7737	0.5205
3013	0.7347	0.8124	0.5342
3014	0.6844	0.7762	0.5342
3015	0.6978	0.7886	0.4932
3016	0.6826	0.7670	0.4932
3017	0.6936	0.7794	0.4932
3018	0.7033	0.7934	0.5205
3019	0.6921	0.7721	0.4658
3020	0.7286	0.8175	0.4932
3021	0.6903	0.7804	0.4658
3022	0.7083	0.7894	0.5068
3023	0.6708	0.7554	0.5068
3024	0.6978	0.7829	0.4932
3025	0.7214	0.7989	0.4795
3026	0.6988	0.7929	0.5068
3027	0.7417	0.8218	0.5342
3028	0.7025	0.7929	0.5068
3029	0.7114	0.7903	0.4932
3030	0.7082	0.7995	0.4932
3031	0.7438	0.8349	0.5890
3032	0.7074	0.7975	0.5479
3033	0.6771	0.7715	0.5205
3034	0.7095	0.7917	0.4795
3035	0.7273	0.8179	0.4932
3036	0.7279	0.8189	0.5342
3037	0.6959	0.7818	0.4795
3038	0.7277	0.8094	0.5479
3039	0.6832	0.7676	0.5068
3040	0.6837	0.7789	0.5342
3041	0.7611	0.8513	0.4521
3042	0.7129	0.8061	0.4932
3043	0.7082	0.7903	0.5342
3044	0.7338	0.8174	0.5205
3045	0.7079	0.7968	0.5068
3046	0.6945	0.7888	0.5205
3047	0.6864	0.7774	0.5068
3048	0.7099	0.8002	0.4795
3049	0.6889	0.7687	0.5479
3050	0.7099	0.8033	0.4521
3051	0.6773	0.7612	0.5068
3052	0.7129	0.8057	0.5205
3053	0.7064	0.7960	0.5342
3054	0.7475	0.8344	0.5068
3055	0.6993	0.7827	0.5479
3056	0.7136	0.8021	0.5205
3057	0.6939	0.7739	0.5342
3058	0.6938	0.7844	0.5205
3059	0.7442	0.8278	0.5342
3060	0.7242	0.8079	0.5068
3061	0.7037	0.7938	0.5068
3062	0.6838	0.7761	0.5205
3063	0.7722	0.8580	0.5068
3064	0.7048	0.7896	0.5205
3065	0.7306	0.8207	0.4932
3066	0.6708	0.7643	0.5068
3067	0.6953	0.7901	0.5205
3068	0.7200	0.8094	0.4795
3069	0.7308	0.8187	0.4932
3070	0.7094	0.7921	0.4795
3071	0.7096	0.8030	0.5205
3072	0.7247	0.8137	0.5205
3073	0.7143	0.7995	0.5342
3074	0.7400	0.8171	0.4932
3075	0.7106	0.7952	0.5479
3076	0.7031	0.7823	0.5068
3077	0.7077	0.7908	0.5068
3078	0.7232	0.8155	0.5342
3079	0.7203	0.8005	0.5068
3080	0.6796	0.7634	0.5068
3081	0.7137	0.8038	0.5342
3082	0.6847	0.7757	0.4795
3083	0.7162	0.8085	0.4932
3084	0.6898	0.7802	0.5342
3085	0.7038	0.7952	0.5205
3086	0.7204	0.8109	0.5068
3087	0.7208	0.8097	0.4932
3088	0.6796	0.7738	0.5068
3089	0.7290	0.8170	0.5342
3090	0.6745	0.7684	0.4932
3091	0.6925	0.7745	0.5068
3092	0.7317	0.8220	0.4932
3093	0.6991	0.7908	0.4932
3094	0.7012	0.7802	0.4384
3095	0.7063	0.7892	0.5205
3096	0.6970	0.7880	0.5205
3097	0.6817	0.7741	0.5753
3098	0.7239	0.8085	0.4795
3099	0.7064	0.7978	0.5068
3100	0.7021	0.7952	0.4521
3101	0.6836	0.7637	0.5068
3102	0.7224	0.8106	0.4932
3103	0.6667	0.7549	0.5068
3104	0.7046	0.7968	0.5205
3105	0.6985	0.7924	0.4795
3106	0.7313	0.8221	0.4932
3107	0.7005	0.7798	0.5342
3108	0.6874	0.7785	0.5068
3109	0.6900	0.7736	0.4795
3110	0.7299	0.8093	0.5068
3111	0.7164	0.7981	0.5068
3112	0.7294	0.8203	0.5205
3113	0.6994	0.7787	0.5205
3114	0.7263	0.8175	0.4795
3115	0.6899	0.7770	0.5205
3116	0.7063	0.7851	0.4658
3117	0.7232	0.8120	0.5068
3118	0.6777	0.7628	0.5205
3119	0.7362	0.8188	0.4795
3120	0.7328	0.8211	0.4932
3121	0.6809	0.7757	0.5068
3122	0.7201	0.8089	0.4658
3123	0.7161	0.8007	0.5068
3124	0.6766	0.7720	0.5068
3125	0.6597	0.7416	0.5342
3126	0.6799	0.7710	0.5205
3127	0.7155	0.8051	0.5342
3128	0.7200	0.8013	0.5205
3129	0.7008	0.7908	0.5342
3130	0.6849	0.7720	0.5068
3131	0.7058	0.7898	0.5342
3132	0.6906	0.7812	0.5342
3133	0.6872	0.7732	0.4932
3134	0.6906	0.7772	0.5205
3135	0.7405	0.8201	0.5205
3136	0.7205	0.8092	0.5616
3137	0.6722	0.7564	0.5068
3138	0.7368	0.8135	0.5342
3139	0.7345	0.8268	0.5068
3140	0.7140	0.8029	0.5205
3141	0.7096	0.7944	0.5068
3142	0.6847	0.7701	0.5342
3143	0.7003	0.7798	0.5068
3144	0.6916	0.7774	0.5068
3145	0.7219	0.8021	0.4795
3146	0.7023	0.7925	0.5068
3147	0.7034	0.7938	0.5205
3148	0.7237	0.8077	0.5205
3149	0.7127	0.8020	0.5205
3150	0.7084	0.8023	0.5205
3151	0.6858	0.7689	0.5479
3152	0.7155	0.8042	0.5479
3153	0.6960	0.7796	0.4658
3154	0.6910	0.7832	0.4795
3155	0.6982	0.7920	0.5205
3156	0.7386	0.8291	0.5342
3157	0.7097	0.7887	0.5205
3158	0.6905	0.7819	0.4932
3159	0.7078	0.7978	0.5205
3160	0.7359	0.8265	0.5068
3161	0.7001	0.7900	0.5068
3162	0.7109	0.7929	0.4932
3163	0.7086	0.7940	0.5068
3164	0.6804	0.7678	0.5068
3165	0.6944	0.7882	0.4932
3166	0.7059	0.7984	0.5068
3167	0.7310	0.8191	0.5479
3168	0.7157	0.8008	0.5342
3169	0.7428	0.8344	0.5205
3170	0.7653	0.8438	0.5205
3171	0.7170	0.8099	0.4384
3172	0.6943	0.7796	0.5205
3173	0.7082	0.8016	0.5068
3174	0.7063	0.7919	0.5068
3175	0.7258	0.8035	0.4932
3176	0.7102	0.7891	0.5068
3177	0.6918	0.7714	0.4658
3178	0.7171	0.7985	0.5205
3179	0.6961	0.7819	0.4932
3180	0.6682	0.7607	0.5068
3181	0.7174	0.8076	0.5068
3182	0.7085	0.8022	0.4932
3183	0.7122	0.7967	0.4795
3184	0.7112	0.8029	0.4932
3185	0.6993	0.7810	0.5479
3186	0.6809	0.7620	0.4932
3187	0.7367	0.8269	0.5068
3188	0.7033	0.7822	0.5205
3189	0.7250	0.8094	0.5068
3190	0.6919	0.7822	0.5068
3191	0.7429	0.8192	0.5342
3192	0.6848	0.7762	0.4932
3193	0.7106	0.7999	0.5068
3194	0.7192	0.8106	0.4932
3195	0.7070	0.7911	0.5068
3196	0.7194	0.8122	0.5068
3197	0.6969	0.7824	0.5342
3198	0.6703	0.7558	0.4932
3199	0.6897	0.7728	0.5479
3200	0.7324	0.8130	0.4932
3201	0.6924	0.7828	0.5205
3202	0.6855	0.7718	0.4932
3203	0.7307	0.8203	0.4932
3204	0.7053	0.7956	0.5479
3205	0.6970	0.7907	0.4795
3206	0.7025	0.7859	0.4932
3207	0.7167	0.8003	0.5205
3208	0.7324	0.8211	0.4795
3209	0.7039	0.7894	0.5342
3210	0.6878	0.7702	0.5342
3211	0.7262	0.8108	0.4932
3212	0.7227	0.8004	0.4932
3213	0.6770	0.7614	0.4932
3214	0.7283	0.8090	0.4795
3215	0.7216	0.8107	0.5068
3216	0.7328	0.8250	0.4795
3217	0.7114	0.8013	0.5342
3218	0.7093	0.7878	0.5068
3219	0.7234	0.8125	0.5068
3220	0.6842	0.7755	0.4932
3221	0.7080	0.7900	0.4932
3222	0.7099	0.7930	0.4658
3223	0.6650	0.7585	0.5205
3224	0.6776	0.7648	0.5205
3225	0.7244	0.8055	0.5068
3226	0.6979	0.7807	0.5068
3227	0.6825	0.7731	0.5342
3228	0.6602	0.7490	0.5068
3229	0.6674	0.7492	0.4795
3230	0.6860	0.7734	0.5205
3231	0.7048	0.7958	0.4932
3232	0.6960	0.7861	0.4795
3233	0.7617	0.8500	0.5479
3234	0.7199	0.8023	0.5205
3235	0.7080	0.7969	0.5068
3236	0.7033	0.7931	0.5479
3237	0.7457	0.8334	0.5205
3238	0.6838	0.7706	0.5342
3239	0.7423	0.8298	0.5068
3240	0.7164	0.7982	0.5068
3241	0.6705	0.7618	0.4932
3242	0.7239	0.8149	0.4932
3243	0.7328	0.8210	0.5342
3244	0.6944	0.7883	0.4932
3245	0.7192	0.7977	0.5068
3246	0.7446	0.8242	0.5068
3247	0.7079	0.7926	0.5342
3248	0.7472	0.8239	0.5205
3249	0.6878	0.7803	0.5205
3250	0.6830	0.7741	0.5342
3251	0.6888	0.7724	0.5205
3252	0.6749	0.7564	0.5068
3253	0.7011	0.7918	0.5205
3254	0.7018	0.7916	0.5068
3255	0.6914	0.7737	0.4795
3256	0.7013	0.7849	0.4932
3257	0.6939	0.7868	0.5068
3258	0.7270	0.8188	0.5205
3259	0.7160	0.8002	0.5342
3260	0.7282	0.8125	0.5205
3261	0.7134	0.7940	0.4932
3262	0.7435	0.8241	0.4795
3263	0.7078	0.7922	0.5068
3264	0.7100	0.8038	0.5068
3265	0.7056	0.7951	0.5205
3266	0.6857	0.7770	0.5342
3267	0.6885	0.7717	0.4795
3268	0.6992	0.7936	0.5068
3269	0.7175	0.8063	0.5479
3270	0.7156	0.8071	0.4932
3271	0.7340	0.8250	0.5479
3272	0.7379	0.8216	0.5205
3273	0.7205	0.8025	0.4932
3274	0.7122	0.8037	0.4795
3275	0.6880	0.7743	0.5479
3276	0.6793	0.7710	0.4932
3277	0.7316	0.8193	0.5068
3278	0.7001	0.7901	0.5479
3279	0.7171	0.7985	0.4932
3280	0.7123	0.8048	0.4384
3281	0.6742	0.7608	0.5342
3282	0.6954	0.7883	0.5068
3283	0.6926	0.7768	0.4795
3284	0.7093	0.7942	0.4932
3285	0.7205	0.8019	0.5205
3286	0.7040	0.7964	0.5205
3287	0.7177	0.8003	0.5068
3288	0.7337	0.8171	0.5068
3289	0.6985	0.7801	0.4932
3290	0.6899	0.7814	0.4795
3291	0.6744	0.7665	0.5068
3292	0.7161	0.7944	0.5342
3293	0.7055	0.7900	0.4932
3294	0.7154	0.8008	0.4795
3295	0.6962	0.7824	0.4932
3296	0.7057	0.7887	0.5068
3297	0.6628	0.7558	0.4932
3298	0.6951	0.7768	0.4932
3299	0.6800	0.7716	0.4932
3300	0.6690	0.7547	0.5068
3301	0.7124	0.8049	0.5205
3302	0.7506	0.8298	0.5205
3303	0.6965	0.7865	0.4932
3304	0.7207	0.8110	0.4932
3305	0.7033	0.7927	0.5068
3306	0.6897	0.7841	0.5205
3307	0.7635	0.8411	0.4795
3308	0.7166	0.7977	0.4932
3309	0.6526	0.7418	0.5342
3310	0.7198	0.8032	0.4795
3311	0.7230	0.8158	0.4658
3312	0.7207	0.8027	0.5068
3313	0.7231	0.8153	0.4795
3314	0.7041	0.7964	0.5205
3315	0.7152	0.8065	0.4932
3316	0.6862	0.7686	0.4932
3317	0.7180	0.8065	0.4932
3318	0.7176	0.8029	0.4932
3319	0.7246	0.8019	0.5205
3320	0.6898	0.7693	0.5205
3321	0.7486	0.8307	0.4658
3322	0.7274	0.8156	0.4795
3323	0.6947	0.7873	0.5205
3324	0.6785	0.7660	0.5068
3325	0.7077	0.7975	0.5068
3326	0.7305	0.8226	0.5479
3327	0.7085	0.7942	0.5616
3328	0.6982	0.7820	0.5205
3329	0.7171	0.8014	0.5205
3330	0.7211	0.8061	0.5205
3331	0.7420	0.8249	0.4932
3332	0.7314	0.8212	0.5068
3333	0.7207	0.8119	0.5205
3334	0.7044	0.7940	0.4795
3335	0.7261	0.8173	0.5068
3336	0.6803	0.7673	0.4795
3337	0.6859	0.7774	0.4521
3338	0.7089	0.8003	0.4795
3339	0.7207	0.8123	0.4932
3340	0.7207	0.8098	0.5616
3341	0.7132	0.8047	0.4795
3342	0.7156	0.8075	0.4932
3343	0.6767	0.7721	0.5342
3344	0.7220	0.8110	0.5068
3345	0.7160	0.8014	0.4795
3346	0.7700	0.8449	0.4658
3347	0.6963	0.7895	0.5068
3348	0.6883	0.7681	0.5342
3349	0.7549	0.8418	0.4658
3350	0.6752	0.7688	0.5068
3351	0.7211	0.8012	0.4932
3352	0.6743	0.7660	0.5068
3353	0.6816	0.7688	0.5753
3354	0.7370	0.8163	0.4932
3355	0.7148	0.7971	0.5205
3356	0.6730	0.7656	0.5205
3357	0.7255	0.8036	0.4658
3358	0.7110	0.7899	0.5205
3359	0.6991	0.7852	0.5479
3360	0.7335	0.8142	0.4521
3361	0.6969	0.7787	0.4795
3362	0.6755	0.7566	0.5068
3363	0.7003	0.7933	0.5205
3364	0.6941	0.7782	0.4932
3365	0.7123	0.8044	0.4932
3366	0.7490	0.8402	0.4932
3367	0.7098	0.7946	0.5205
3368	0.6921	0.7846	0.5068
3369	0.6932	0.7861	0.5068
3370	0.6976	0.7793	0.4932
3371	0.6986	0.7930	0.5205
3372	0.6930	0.7753	0.5205
3373	0.7027	0.7852	0.4932
3374	0.6915	0.7718	0.5342
3375	0.7054	0.7966	0.4795
3376	0.6865	0.7696	0.5479
3377	0.6941	0.7862	0.5479
3378	0.7045	0.7859	0.4795
3379	0.7097	0.7987	0.5205
3380	0.7018	0.7929	0.5068
3381	0.6734	0.7603	0.5479
3382	0.7286	0.8167	0.4932
3383	0.7190	0.8084	0.4932
3384	0.6963	0.7756	0.5205
3385	0.7144	0.8054	0.5205
3386	0.7102	0.7957	0.4795
3387	0.7112	0.7960	0.5068
3388	0.6893	0.7758	0.5342
3389	0.6957	0.7748	0.4932
3390	0.6780	0.7584	0.5068
3391	0.7120	0.8022	0.4795
3392	0.7069	0.7982	0.5342
3393	0.7116	0.7973	0.5068
3394	0.6724	0.7606	0.5205
3395	0.7389	0.8304	0.5068
3396	0.6935	0.7875	0.5479
3397	0.7069	0.7964	0.5342
3398	0.7018	0.7956	0.4932
3399	0.6875	0.7780	0.5205
3400	0.7025	0.7963	0.5205
3401	0.7178	0.8067	0.5068
3402	0.7063	0.7905	0.5068
3403	0.7166	0.8072	0.4932
3404	0.7136	0.8035	0.4932
3405	0.6940	0.7851	0.5205
3406	0.6998	0.7819	0.5205
3407	0.7087	0.7877	0.4521
3408	0.7168	0.8006	0.4932
3409	0.7165	0.8003	0.4932
3410	0.7027	0.7872	0.4932
3411	0.6978	0.7775	0.5068
3412	0.7255	0.8099	0.4932
3413	0.6925	0.7856	0.5068
3414	0.7106	0.7895	0.4932
3415	0.7079	0.8014	0.5205
3416	0.7118	0.7899	0.5068
3417	0.7131	0.8016	0.5205
3418	0.6875	0.7811	0.5205
3419	0.7366	0.8204	0.4658
3420	0.6999	0.7928	0.4932
3421	0.7203	0.8097	0.5205
3422	0.6772	0.7730	0.4932
3423	0.7067	0.7970	0.4795
3424	0.6815	0.7663	0.4932
3425	0.7005	0.7928	0.5068
3426	0.7486	0.8398	0.4932
3427	0.7134	0.8056	0.5205
3428	0.7068	0.7861	0.5479
3429	0.7449	0.8319	0.4932
3430	0.7215	0.8106	0.5068
3431	0.6721	0.7535	0.5342
3432	0.6920	0.7722	0.5068
3433	0.7291	0.8069	0.5342
3434	0.6917	0.7826	0.5068
3435	0.7081	0.8003	0.5342
3436	0.7170	0.8104	0.5068
3437	0.7130	0.7975	0.4932
3438	0.6920	0.7758	0.5342
3439	0.7457	0.8365	0.5068
3440	0.6803	0.7653	0.5068
3441	0.7111	0.8006	0.4795
3442	0.6955	0.7856	0.4795
3443	0.7325	0.8137	0.4932
3444	0.7171	0.7978	0.5205
3445	0.7031	0.7854	0.4795
3446	0.6974	0.7916	0.5342
3447	0.7184	0.8078	0.4658
3448	0.6930	0.7798	0.5068
3449	0.6942	0.7864	0.5342
3450	0.7128	0.8059	0.4658
3451	0.7230	0.8117	0.5205
3452	0.6780	0.7652	0.5205
3453	0.7184	0.8027	0.5068
3454	0.6721	0.7585	0.4932
3455	0.6840	0.7779	0.4932
3456	0.7213	0.8062	0.4932
3457	0.6828	0.7696	0.4795
3458	0.6834	0.7778	0.5068
3459	0.7307	0.8115	0.5479
3460	0.6971	0.7810	0.4932
3461	0.7161	0.8048	0.5205
3462	0.6831	0.7761	0.5068
3463	0.7524	0.8315	0.5479
3464	0.7008	0.7796	0.5205
3465	0.6770	0.7701	0.5068
3466	0.7101	0.7957	0.5205
3467	0.6763	0.7718	0.5616
3468	0.6791	0.7656	0.5342
3469	0.7032	0.7867	0.5068
3470	0.7054	0.7864	0.5205
3471	0.7028	0.7853	0.5342
3472	0.7117	0.7927	0.5068
3473	0.7073	0.8010	0.4932
3474	0.7125	0.7913	0.4932
3475	0.7186	0.8102	0.4795
3476	0.7318	0.8122	0.4932
3477	0.6926	0.7755	0.5342
3478	0.6864	0.7722	0.4795
3479	0.7133	0.8055	0.4795
3480	0.7150	0.8072	0.5068
3481	0.7022	0.7836	0.5342
3482	0.7275	0.8156	0.5068
3483	0.6921	0.7779	0.5205
3484	0.7118	0.8033	0.4932
3485	0.6815	0.7724	0.5342
3486	0.6761	0.7697	0.5205
3487	0.7153	0.8068	0.5205
3488	0.7220	0.8110	0.4932
3489	0.6855	0.7660	0.5342
3490	0.6934	0.7839	0.5342
3491	0.6791	0.7638	0.4932
3492	0.6947	0.7775	0.5342
3493	0.7057	0.7842	0.5342
3494	0.7307	0.8187	0.4932
3495	0.7366	0.8197	0.4932
3496	0.6844	0.7754	0.5068
3497	0.7147	0.7985	0.4932
3498	0.6989	0.7900	0.4795
3499	0.6652	0.7473	0.4795
3500	0.6947	0.7741	0.4658
3501	0.7413	0.8287	0.5205
3502	0.6871	0.7779	0.5342
3503	0.7004	0.7904	0.4932
3504	0.6688	0.7501	0.4932
3505	0.7107	0.7961	0.4658
3506	0.7011	0.7947	0.4658
3507	0.7068	0.7888	0.5342
3508	0.7441	0.8331	0.5342
3509	0.7059	0.7888	0.4932
3510	0.6999	0.7921	0.5068
3511	0.7321	0.8201	0.5068
3512	0.6684	0.7520	0.5342
3513	0.7068	0.8003	0.4658
3514	0.6891	0.7747	0.5342
3515	0.6912	0.7772	0.4932
3516	0.7152	0.8084	0.5068
3517	0.7307	0.8150	0.5068
3518	0.7322	0.8162	0.5616
3519	0.7334	0.8217	0.5479
3520	0.6984	0.7842	0.5205
3521	0.7180	0.8091	0.4932
3522	0.7040	0.7835	0.5205
3523	0.6732	0.7692	0.5616
3524	0.7186	0.8099	0.4795
3525	0.7260	0.8089	0.4932
3526	0.7148	0.7935	0.5068
3527	0.6870	0.7816	0.4932
3528	0.7018	0.7879	0.4795
3529	0.6965	0.7866	0.4795
3530	0.7355	0.8123	0.4932
3531	0.7060	0.7996	0.5068
3532	0.7087	0.7880	0.4795
3533	0.7111	0.8003	0.4932
3534	0.6928	0.7766	0.5068
3535	0.6686	0.7640	0.5068
3536	0.6826	0.7686	0.4795
3537	0.7074	0.7989	0.5068
3538	0.6976	0.7791	0.5342
3539	0.7159	0.8001	0.4932
3540	0.7703	0.8474	0.4932
3541	0.7179	0.8074	0.5205
3542	0.7076	0.7900	0.5205
3543	0.7451	0.8319	0.5479
3544	0.6648	0.7464	0.5342
3545	0.7170	0.8095	0.5342
3546	0.7291	0.8129	0.4521
3547	0.7487	0.8254	0.5068
3548	0.7083	0.7933	0.5068
3549	0.7383	0.8303	0.4932
3550	0.7223	0.8124	0.4521
3551	0.7017	0.7843	0.4795
3552	0.7079	0.7967	0.5205
3553	0.7095	0.7993	0.5205
3554	0.6779	0.7718	0.5068
3555	0.6834	0.7636	0.4658
3556	0.7438	0.8262	0.5479
3557	0.6870	0.7803	0.5205
3558	0.7498	0.8404	0.5479
3559	0.6996	0.7937	0.5342
3560	0.7278	0.8160	0.4658
3561	0.7187	0.8030	0.4932
3562	0.7335	0.8151	0.4932
3563	0.7182	0.8099	0.4795
3564	0.6821	0.7778	0.4521
3565	0.6910	0.7730	0.5205
3566	0.6906	0.7845	0.5205
3567	0.7079	0.7928	0.5205
3568	0.6988	0.7894	0.5205
3569	0.7195	0.8039	0.4932
3570	0.7120	0.8018	0.4932
3571	0.7594	0.8380	0.5068
3572	0.7023	0.7929	0.5068
3573	0.6856	0.7766	0.4932
3574	0.7213	0.7991	0.5342
3575	0.7538	0.8294	0.5068
3576	0.7076	0.8000	0.4932
3577	0.7365	0.8286	0.5205
3578	0.7015	0.7908	0.4795
3579	0.6848	0.7653	0.5342
3580	0.7101	0.7997	0.4795
3581	0.7090	0.8026	0.5068
3582	0.7120	0.7959	0.4932
3583	0.7328	0.8229	0.4932
3584	0.7455	0.8279	0.4247
3585	0.7115	0.8006	0.5068
3586	0.7023	0.7854	0.4795
3587	0.7082	0.7996	0.5068
3588	0.7121	0.8052	0.5068
3589	0.6995	0.7843	0.4932
3590	0.6474	0.7332	0.4795
3591	0.7346	0.8185	0.5479
3592	0.7120	0.8018	0.5342
3593	0.7156	0.8070	0.5068
3594	0.6832	0.7668	0.5205
3595	0.7125	0.7978	0.5616
3596	0.6751	0.7665	0.5342
3597	0.7086	0.8012	0.5068
3598	0.7109	0.7939	0.5068
3599	0.7099	0.8015	0.5342
3600	0.7135	0.8051	0.4932
3601	0.7209	0.8024	0.5479
3602	0.7590	0.8483	0.5205
3603	0.7080	0.8007	0.5205
3604	0.7535	0.8404	0.5479
3605	0.6960	0.7902	0.4795
3606	0.6999	0.7926	0.4658
3607	0.7090	0.7946	0.4795
3608	0.7368	0.8258	0.4932
3609	0.7200	0.8092	0.4658
3610	0.6933	0.7847	0.5068
3611	0.7227	0.8010	0.4795
3612	0.7022	0.7964	0.5205
3613	0.7104	0.7950	0.4521
3614	0.7385	0.8262	0.4932
3615	0.6871	0.7736	0.5068
3616	0.7433	0.8267	0.5068
3617	0.7235	0.8151	0.5342
3618	0.7151	0.7935	0.4932
3619	0.7545	0.8305	0.4932
3620	0.6870	0.7711	0.5068
3621	0.7520	0.8285	0.5068
3622	0.7324	0.8243	0.5342
3623	0.7236	0.8082	0.4932
3624	0.7325	0.8229	0.5205
3625	0.7117	0.7973	0.5753
3626	0.7010	0.7953	0.5068
3627	0.7389	0.8178	0.4658
3628	0.7632	0.8491	0.4932
3629	0.7069	0.7863	0.5205
3630	0.6960	0.7875	0.5479
3631	0.6963	0.7813	0.4932
3632	0.6755	0.7688	0.4932
3633	0.7012	0.7807	0.4932
3634	0.7198	0.8089	0.5068
3635	0.6845	0.7760	0.5479
3636	0.6977	0.7833	0.5342
3637	0.6919	0.7819	0.5068
3638	0.6709	0.7586	0.5068
3639	0.7231	0.8015	0.5068
3640	0.6996	0.7897	0.5205
3641	0.7452	0.8349	0.5616
3642	0.6788	0.7615	0.4521
3643	0.7133	0.8023	0.4932
3644	0.7213	0.8025	0.4795
3645	0.6863	0.7779	0.4932
3646	0.7035	0.7939	0.4932
3647	0.7016	0.7913	0.5068
3648	0.7124	0.8034	0.5342
3649	0.7297	0.8130	0.5068
3650	0.7381	0.8254	0.5479
3651	0.7486	0.8252	0.4932
3652	0.6842	0.7780	0.4932
3653	0.7079	0.7938	0.5205
3654	0.6805	0.7725	0.5342
3655	0.7270	0.8177	0.5068
3656	0.7521	0.8391	0.4795
3657	0.6892	0.7798	0.5342
3658	0.7243	0.8156	0.5342
3659	0.7075	0.7997	0.4932
3660	0.6936	0.7846	0.4795
3661	0.7458	0.8280	0.5205
3662	0.6884	0.7710	0.5068
3663	0.6842	0.7781	0.5342
3664	0.6984	0.7812	0.5205
3665	0.7064	0.7875	0.4795
3666	0.7163	0.8050	0.5342
3667	0.7172	0.8104	0.5342
3668	0.6948	0.7809	0.4932
3669	0.7395	0.8313	0.5616
3670	0.7288	0.8166	0.5068
3671	0.7004	0.7803	0.5342
3672	0.7269	0.8184	0.5068
3673	0.7130	0.7973	0.4932
3674	0.7046	0.7947	0.5616
3675	0.7172	0.7953	0.5068
3676	0.6950	0.7749	0.5342
3677	0.6949	0.7876	0.4932
3678	0.7148	0.7965	0.5479
3679	0.7182	0.8014	0.4658
3680	0.6660	0.7582	0.5342
3681	0.7169	0.8022	0.4658
3682	0.7175	0.7977	0.4932
3683	0.7241	0.8022	0.5068
3684	0.6989	0.7851	0.4932
3685	0.6844	0.7787	0.5205
3686	0.7086	0.7933	0.5342
3687	0.7280	0.8170	0.4795
3688	0.6976	0.7901	0.5205
3689	0.7107	0.7954	0.5342
3690	0.7546	0.8435	0.4658
3691	0.7268	0.8076	0.5479
3692	0.7127	0.8054	0.4932
3693	0.7223	0.8000	0.5205
3694	0.7015	0.7934	0.4521
3695	0.7173	0.8075	0.5068
3696	0.6835	0.7683	0.5205
3697	0.6779	0.7728	0.5479
3698	0.6831	0.7746	0.5068
3699	0.7213	0.7990	0.4932
3700	0.6992	0.7916	0.4932
3701	0.7144	0.8031	0.5068
3702	0.6775	0.7615	0.5205
3703	0.7276	0.8087	0.5068
3704	0.6943	0.7850	0.5205
3705	0.7090	0.7912	0.4932
3706	0.7575	0.8398	0.4658
3707	0.6954	0.7859	0.5068
3708	0.7016	0.7808	0.5068
3709	0.7346	0.8223	0.4795
3710	0.7129	0.8061	0.5205
3711	0.6837	0.7785	0.4932
3712	0.7110	0.8025	0.5205
3713	0.6997	0.7922	0.4521
3714	0.7156	0.8045	0.5205
3715	0.7161	0.8005	0.5068
3716	0.7270	0.8090	0.4932
3717	0.6800	0.7748	0.4932
3718	0.7394	0.8272	0.5205
3719	0.6972	0.7896	0.4932
3720	0.7017	0.7912	0.4932
3721	0.7016	0.7866	0.5205
3722	0.6905	0.7772	0.5205
3723	0.7150	0.8044	0.4521
3724	0.7065	0.7885	0.5068
3725	0.6795	0.7607	0.5342
3726	0.7429	0.8308	0.5616
3727	0.6888	0.7801	0.5342
3728	0.7173	0.8063	0.5205
3729	0.7231	0.8067	0.5342
3730	0.7145	0.7990	0.4795
3731	0.7067	0.7957	0.5205
3732	0.7081	0.8011	0.4932
3733	0.6908	0.7822	0.5205
3734	0.7117	0.7938	0.4932
3735	0.6739	0.7660	0.5068
3736	0.6822	0.7751	0.5205
3737	0.7134	0.8049	0.4658
3738	0.7059	0.7954	0.4932
3739	0.6809	0.7676	0.5205
3740	0.7328	0.8144	0.5342
3741	0.7136	0.7923	0.5479
